YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
1987,<class 'str'>,1,1.37,1.37,1.27,1.27
1987,,2,2.79,2.79,2.33,2.33
1987,,3,2.17,2.17,2.32,2.32
1987,,4,1.12,1.12,1.18,1.18
1987,,5,1.77,1.77,1.61,1.61
1987,,6,4.75,4.75,4.72,4.72
1987,,7,4.36,4.36,4.38,4.38
1987,,8,3.99,3.99,3.87,3.87
1987,,9,3.43,3.43,3.28,3.28
1987,,10,4.6,4.6,4.4,4.4
1987,,11,6.55,6.55,6.65,6.65
1987,,12,4.31,4.31,4.3,4.3
1987,,13,3.29,3.29,3.3,3.3
1987,,14,4.79,4.79,5.05,5.05
1987,,15,4.2,4.2,4.3,4.3
1987,,16,2.94,2.94,2.96,2.96
1987,,17,2.52,2.52,2.38,2.38
1987,,18,2.37,2.37,2.26,2.26
1987,,19,4.98,4.98,5.17,5.17
1987,,20,4.48,4.48,4.63,4.63
1987,,21,4.3,4.3,4.42,4.42
1987,,22,4.41,4.41,4.17,4.17
1987,,23,7.12,7.12,7.23,7.23
1987,,24,4.26,4.26,4.46,4.46
1987,,25,2.15,2.15,2.09,2.09
1987,,26,2.51,2.51,2.62,2.62
1987,,27,3.25,3.25,3.11,3.11
1987,,28,2.7,2.7,3.0,3.0
1987,,29,4.33,4.33,4.06,4.06
1987,,30,5.95,5.95,5.98,5.98
1987,,31,3.18,3.18,3.44,3.44
1987,,1,4.51,4.51,4.64,4.64
1987,,2,3.8,3.8,3.8,3.8
1987,,3,4.15,4.15,4.24,4.24
1987,,4,3.23,3.23,3.35,3.35
1987,,5,1.83,1.83,1.84,1.84
1987,,6,3.96,3.96,4.0,4.0
1987,,7,3.41,3.41,3.33,3.33
1987,,8,9.6,9.6,9.28,9.28
1987,,9,3.91,3.91,4.05,4.05
1987,,10,2.71,2.71,2.88,2.88
1987,,11,1.88,1.88,1.62,1.62
1987,,12,4.48,4.48,4.05,4.05
1987,,13,1.8,1.8,1.77,1.77
1987,,14,3.98,3.98,4.28,4.28
1987,,15,5.36,5.36,5.12,5.12
1987,,16,6.6,6.6,6.58,6.58
1987,,17,5.41,5.41,5.36,5.36
1987,,18,3.73,3.73,3.83,3.83
1987,,19,1.61,1.61,1.49,1.49
1987,,20,1.68,1.68,1.64,1.64
1987,,21,1.41,1.41,1.27,1.27
1987,,22,2.3,2.3,2.09,2.09
1987,,23,3.02,3.02,3.05,3.05
1987,,24,1.98,1.98,1.92,1.92
1987,,25,3.14,3.14,3.0,3.0
1987,,26,4.29,4.29,4.11,4.11
1987,,27,4.22,4.22,3.91,3.91
1987,,28,4.62,4.62,4.21,4.21
1987,,1,6.19,6.19,6.3,6.3
1987,,2,6.36,6.36,6.24,6.24
1987,,3,4.91,4.91,4.69,4.69
1987,,4,1.58,1.58,1.59,1.59
1987,,5,3.8,3.8,3.23,3.23
1987,,6,2.94,2.94,2.95,2.95
1987,,7,4.22,4.22,4.41,4.41
1987,,8,2.66,2.66,2.7,2.7
1987,,9,8.23,8.23,8.45,8.45
1987,,10,5.74,5.74,5.97,5.97
1987,,11,1.71,1.71,1.92,1.92
1987,,12,2.7,2.7,2.4,2.4
1987,,13,1.69,1.69,1.79,1.79
1987,,14,3.62,3.62,3.55,3.55
1987,,15,6.15,6.15,5.97,5.97
1987,,16,4.9,4.9,4.51,4.51
1987,,17,3.8,3.8,3.26,3.26
1987,,18,4.99,4.99,4.5,4.5
1987,,19,3.99,3.99,4.02,4.02
1987,,20,2.38,2.38,2.53,2.53
1987,,21,2.12,2.12,2.19,2.19
1987,,22,1.59,1.59,1.57,1.57
1987,,23,3.27,3.27,3.13,3.13
1987,,24,4.12,4.12,4.04,4.04
1987,,25,4.64,4.64,4.76,4.76
1987,,26,4.5,4.5,4.65,4.65
1987,,27,1.75,1.75,1.63,1.63
1987,,28,1.74,1.74,1.69,1.69
1987,,29,4.99,4.99,4.68,4.68
1987,,30,4.51,4.51,4.32,4.32
1987,,31,4.5,4.5,4.59,4.59
1987,,1,4.63,4.63,4.91,4.91
1987,,2,6.16,6.16,6.23,6.23
1987,,3,2.53,2.53,2.63,2.63
1987,,4,8.29,8.29,8.88,8.88
1987,,5,6.38,6.38,5.98,5.98
1987,,6,3.94,3.94,3.8,3.8
1987,,7,3.16,3.16,3.32,3.32
1987,,8,2.16,2.16,2.24,2.24
1987,,9,1.41,1.41,1.36,1.36
1987,,10,2.54,2.54,2.54,2.54
1987,,11,4.36,4.36,4.52,4.52
1987,,12,3.82,3.82,3.59,3.59
1987,,13,3.29,3.29,3.16,3.16
1987,,14,4.66,4.66,4.2,4.2
1987,,15,1.84,1.84,2.1,2.1
1987,,16,3.22,3.22,3.63,3.63
1987,,17,2.99,2.99,3.09,3.09
1987,,18,1.65,1.65,1.74,1.74
1987,,19,1.9,1.9,1.94,1.94
1987,,20,1.55,1.55,1.31,1.31
1987,,21,2.88,2.88,3.01,3.01
1987,,22,4.84,4.84,4.62,4.62
1987,,23,3.16,3.16,2.92,2.92
1987,,24,5.35,5.35,5.62,5.62
1987,,25,3.43,3.43,3.66,3.66
1987,,26,2.16,2.16,2.23,2.23
1987,,27,4.34,4.34,4.16,4.16
1987,,28,4.18,4.18,4.27,4.27
1987,,29,5.59,5.59,5.59,5.59
1987,,30,2.77,2.77,2.68,2.68
1987,,1,1.46,1.46,1.57,1.57
1987,,2,2.8,2.8,2.45,2.45
1987,,3,4.7,4.7,4.61,4.61
1987,,4,4.08,4.08,4.17,4.17
1987,,5,1.84,1.84,2.09,2.09
1987,,6,2.23,2.23,2.46,2.46
1987,,7,2.41,2.41,2.34,2.34
1987,,8,2.09,2.09,1.98,1.98
1987,,9,4.39,4.39,4.53,4.53
1987,,10,4.33,4.33,4.38,4.38
1987,,11,5.02,5.02,5.18,5.18
1987,,12,3.55,3.55,3.71,3.71
1987,,13,2.2,2.2,2.13,2.13
1987,,14,3.84,3.84,3.83,3.83
1987,,15,3.16,3.16,3.37,3.37
1987,,16,1.56,1.56,1.31,1.31
1987,,17,2.7,2.7,2.82,2.82
1987,,18,1.8,1.8,2.1,2.1
1987,,19,2.93,2.93,3.15,3.15
1987,,20,1.62,1.62,1.64,1.64
1987,,21,2.64,2.64,2.27,2.27
1987,,22,3.3,3.3,3.34,3.34
1987,,23,2.79,2.79,2.51,2.51
1987,,24,2.51,2.51,2.58,2.58
1987,,25,3.35,3.35,3.36,3.36
1987,,26,2.27,2.27,2.22,2.22
1987,,27,2.32,2.32,2.19,2.19
1987,,28,2.27,2.27,2.28,2.28
1987,,29,2.7,2.7,2.55,2.55
1987,,30,2.11,2.11,2.2,2.2
1987,,31,3.09,3.09,3.18,3.18
1987,,1,2.73,2.73,2.7,2.7
1987,,2,3.13,3.13,3.3,3.3
1987,,3,3.17,3.17,3.32,3.32
1987,,4,2.67,2.67,2.52,2.52
1987,,5,2.61,2.61,2.59,2.59
1987,,6,2.34,2.34,2.23,2.23
1987,,7,4.62,4.62,4.84,4.84
1987,,8,4.32,4.32,4.5,4.5
1987,,9,3.12,3.12,3.25,3.25
1987,,10,1.56,1.56,1.38,1.38
1987,,11,3.3,3.3,3.23,3.23
1987,,12,3.37,3.37,3.59,3.59
1987,,13,1.66,1.66,1.67,1.67
1987,,14,2.84,2.84,3.1,3.1
1987,,15,2.1,2.1,2.38,2.38
1987,,16,1.59,1.59,1.65,1.65
1987,,17,2.41,2.41,2.7,2.7
1987,,18,1.77,1.77,1.82,1.82
1987,,19,1.2,1.2,1.04,1.04
1987,,20,1.52,1.52,1.69,1.69
1987,,21,2.6,2.6,2.5,2.5
1987,,22,3.27,3.27,3.2,3.2
1987,,23,1.89,1.89,1.98,1.98
1987,,24,0.78,0.78,0.84,0.84
1987,,25,1.84,1.84,1.56,1.56
1987,,26,3.82,3.82,3.83,3.83
1987,,27,3.72,3.72,3.72,3.72
1987,,28,3.59,3.59,3.63,3.63
1987,,29,3.63,3.63,3.94,3.94
1987,,30,2.58,2.58,2.8,2.8
1987,,1,2.17,2.17,2.28,2.28
1987,,2,2.37,2.37,2.38,2.38
1987,,3,3.14,3.14,3.25,3.25
1987,,4,1.43,1.43,1.57,1.57
1987,,5,2.8,2.8,2.49,2.49
1987,,6,2.39,2.39,2.58,2.58
1987,,7,3.03,3.03,3.12,3.12
1987,,8,2.91,2.91,3.11,3.11
1987,,9,2.86,2.86,2.91,2.91
1987,,10,2.97,2.97,3.02,3.02
1987,,11,2.5,2.5,2.55,2.55
1987,,12,3.05,3.05,3.12,3.12
1987,,13,3.38,3.38,3.36,3.36
1987,,14,3.51,3.51,3.59,3.59
1987,,15,1.88,1.88,1.59,1.59
1987,,16,1.26,1.26,1.43,1.43
1987,,17,1.8,1.8,1.8,1.8
1987,,18,2.29,2.29,2.3,2.3
1987,,19,3.51,3.51,3.66,3.66
1987,,20,3.08,3.08,3.42,3.42
1987,,21,2.18,2.18,2.26,2.26
1987,,22,1.69,1.69,1.55,1.55
1987,,23,2.1,2.1,2.27,2.27
1987,,24,2.88,2.88,2.99,2.99
1987,,25,3.04,3.04,3.12,3.12
1987,,26,2.66,2.66,2.4,2.4
1987,,27,1.72,1.72,1.45,1.45
1987,,28,0.94,0.94,0.95,0.95
1987,,29,1.8,1.8,2.07,2.07
1987,,30,2.21,2.21,2.44,2.44
1987,,31,1.88,1.88,2.08,2.08
1987,,1,1.83,1.83,1.65,1.65
1987,,2,3.06,3.06,3.05,3.05
1987,,3,1.44,1.44,1.77,1.77
1987,,4,2.46,2.46,2.67,2.67
1987,,5,2.73,2.73,3.08,3.08
1987,,6,1.19,1.19,1.66,1.66
1987,,7,1.7,1.7,1.75,1.75
1987,,8,1.91,1.91,2.21,2.21
1987,,9,3.76,3.76,3.45,3.45
1987,,10,2.73,2.73,2.84,2.84
1987,,11,2.61,2.61,2.74,2.74
1987,,12,2.33,2.33,2.77,2.77
1987,,13,2.07,2.07,2.01,2.01
1987,,14,3.02,3.02,2.94,2.94
1987,,15,3.58,3.58,3.59,3.59
1987,,16,3.34,3.34,3.38,3.38
1987,,17,4.17,4.17,4.21,4.21
1987,,18,1.63,1.63,1.59,1.59
1987,,19,2.96,2.96,2.88,2.88
1987,,20,1.65,1.65,1.58,1.58
1987,,21,3.65,3.65,4.04,4.04
1987,,22,4.11,4.11,4.02,4.02
1987,,23,3.0,3.0,2.85,2.85
1987,,24,1.24,1.24,1.29,1.29
1987,,25,1.3,1.3,1.25,1.25
1987,,26,2.23,2.23,2.15,2.15
1987,,27,1.95,1.95,2.24,2.24
1987,,28,2.35,2.35,2.59,2.59
1987,,29,1.13,1.13,1.11,1.11
1987,,30,3.3,3.3,3.2,3.2
1987,,31,3.29,3.29,3.31,3.31
1987,,1,2.77,2.77,2.64,2.64
1987,,2,2.38,2.38,2.33,2.33
1987,,3,2.54,2.54,2.45,2.45
1987,,4,1.74,1.74,1.79,1.79
1987,,5,2.43,2.43,2.35,2.35
1987,,6,1.74,1.74,1.55,1.55
1987,,7,1.58,1.58,1.63,1.63
1987,,8,1.51,1.51,1.32,1.32
1987,,9,2.14,2.14,2.09,2.09
1987,,10,1.36,1.36,1.38,1.38
1987,,11,2.17,2.17,2.65,2.65
1987,,12,1.3,1.3,1.52,1.52
1987,,13,2.47,2.47,2.32,2.32
1987,,14,1.2,1.2,1.21,1.21
1987,,15,1.55,1.55,1.51,1.51
1987,,16,2.02,2.02,1.85,1.85
1987,,17,3.77,3.77,3.5,3.5
1987,,18,2.3,2.3,2.46,2.46
1987,,19,2.55,2.55,2.38,2.38
1987,,20,2.59,2.59,2.41,2.41
1987,,21,2.63,2.63,2.4,2.4
1987,,22,2.12,2.12,1.7,1.7
1987,,23,3.48,3.48,3.48,3.48
1987,,24,2.65,2.65,2.52,2.52
1987,,25,1.59,1.59,1.51,1.51
1987,,26,1.95,1.95,2.08,2.08
1987,,27,2.34,2.34,2.31,2.31
1987,,28,2.84,2.84,2.88,2.88
1987,,29,3.56,3.56,3.45,3.45
1987,,30,4.3,4.3,4.27,4.27
1987,,1,4.34,4.34,4.26,4.26
1987,,2,5.93,5.93,5.94,5.94
1987,,3,3.05,3.05,2.98,2.98
1987,,4,3.08,3.08,3.02,3.02
1987,,5,4.46,4.46,4.81,4.81
1987,,6,3.45,3.45,3.4,3.4
1987,,7,4.33,4.33,4.16,4.16
1987,,8,2.51,2.51,2.77,2.77
1987,,9,4.23,4.23,4.24,4.24
1987,,10,1.62,1.62,1.63,1.63
1987,,11,1.8,1.8,1.71,1.71
1987,,12,1.45,1.45,1.39,1.39
1987,,13,1.08,1.08,0.99,0.99
1987,,14,2.38,2.38,2.44,2.44
1987,,15,1.67,1.67,1.62,1.62
1987,,16,2.84,2.84,2.74,2.74
1987,,17,4.3,4.3,4.23,4.23
1987,,18,2.64,2.64,2.7,2.7
1987,,19,1.75,1.75,1.73,1.73
1987,,20,2.59,2.59,2.33,2.33
1987,,21,4.45,4.45,4.59,4.59
1987,,22,3.93,3.93,3.92,3.92
1987,,23,2.42,2.42,2.39,2.39
1987,,24,3.03,3.03,3.41,3.41
1987,,25,1.36,1.36,1.43,1.43
1987,,26,2.51,2.51,2.45,2.45
1987,,27,3.64,3.64,3.74,3.74
1987,,28,2.44,2.44,2.42,2.42
1987,,29,2.09,2.09,2.2,2.2
1987,,30,2.92,2.92,3.07,3.07
1987,,31,2.8,2.8,2.79,2.79
1987,,1,1.03,1.03,1.2,1.2
1987,,2,2.39,2.39,2.23,2.23
1987,,3,4.1,4.1,4.23,4.23
1987,,4,4.68,4.68,4.72,4.72
1987,,5,5.01,5.01,5.07,5.07
1987,,6,3.52,3.52,3.66,3.66
1987,,7,3.27,3.27,3.39,3.39
1987,,8,4.4,4.4,4.46,4.46
1987,,9,3.2,3.2,3.27,3.27
1987,,10,3.88,3.88,4.02,4.02
1987,,11,2.69,2.69,2.71,2.71
1987,,12,3.93,3.93,4.19,4.19
1987,,13,3.35,3.35,3.63,3.63
1987,,14,1.86,1.86,2.05,2.05
1987,,15,2.31,2.31,2.12,2.12
1987,,16,4.07,4.07,4.2,4.2
1987,,17,6.23,6.23,5.99,5.99
1987,,18,4.73,4.73,4.9,4.9
1987,,19,4.83,4.83,4.97,4.97
1987,,20,5.01,5.01,4.97,4.97
1987,,21,2.91,2.91,3.07,3.07
1987,,22,4.23,4.23,4.27,4.27
1987,,23,5.2,5.2,5.24,5.24
1987,,24,2.32,2.32,2.34,2.34
1987,,25,3.63,3.63,3.7,3.7
1987,,26,4.3,4.3,4.3,4.3
1987,,27,3.88,3.88,3.57,3.57
1987,,28,4.6,4.6,4.33,4.33
1987,,29,3.29,3.29,3.34,3.34
1987,,30,4.59,4.59,4.83,4.83
1987,,1,3.23,3.23,3.26,3.26
1987,,2,3.81,3.81,3.85,3.85
1987,,3,3.36,3.36,3.29,3.29
1987,,4,4.41,4.41,4.43,4.43
1987,,5,2.69,2.69,2.81,2.81
1987,,6,1.34,1.34,1.34,1.34
1987,,7,3.23,3.23,3.02,3.02
1987,,8,3.01,3.01,3.16,3.16
1987,,9,6.49,6.49,6.75,6.75
1987,,10,2.22,2.22,2.41,2.41
1987,,11,4.65,4.65,4.76,4.76
1987,,12,6.1,6.1,6.2,6.2
1987,,13,3.98,3.98,4.02,4.02
1987,,14,1.98,1.98,2.04,2.04
1987,,15,11.07,11.07,11.11,11.11
1987,,16,7.68,7.68,7.66,7.66
1987,,17,2.83,2.83,3.04,3.04
1987,,18,3.38,3.38,3.2,3.2
1987,,19,3.44,3.44,3.4,3.4
1987,,20,6.28,6.28,6.35,6.35
1987,,21,4.62,4.62,4.8,4.8
1987,,22,3.64,3.64,3.59,3.59
1987,,23,2.51,2.51,2.56,2.56
1987,,24,4.01,4.01,4.12,4.12
1987,,25,2.73,2.73,2.68,2.68
1987,,26,1.94,1.94,2.01,2.01
1987,,27,0.95,0.95,0.83,0.83
1987,,28,5.06,5.06,5.12,5.12
1987,,29,4.12,4.12,4.66,4.66
1987,,30,3.18,3.18,3.16,3.16
1987,,31,6.58,6.58,6.3,6.3
1988,,1,5.73,5.73,5.83,5.83
1988,,2,4.2,4.2,4.26,4.26
1988,,3,3.7,3.7,3.73,3.73
1988,,4,7.61,7.61,7.61,7.61
1988,,5,6.6,6.6,6.73,6.73
1988,,6,3.85,3.85,3.98,3.98
1988,,7,1.79,1.79,1.8,1.8
1988,,8,1.93,1.93,1.8,1.8
1988,,9,3.02,3.02,3.15,3.15
1988,,10,2.23,2.23,2.14,2.14
1988,,11,4.83,4.83,4.88,4.88
1988,,12,7.43,7.43,7.3,7.3
1988,,13,5.8,5.8,5.88,5.88
1988,,14,2.55,2.55,2.39,2.39
1988,,15,4.75,4.75,4.75,4.75
1988,,16,7.12,7.12,7.01,7.01
1988,,17,4.02,4.02,4.12,4.12
1988,,18,3.69,3.69,3.89,3.89
1988,,19,5.85,5.85,5.33,5.33
1988,,20,6.2,6.2,6.36,6.36
1988,,21,3.8,3.8,3.94,3.94
1988,,22,3.3,3.3,3.32,3.32
1988,,23,4.77,4.77,4.83,4.83
1988,,24,5.42,5.42,5.64,5.64
1988,,25,4.43,4.43,4.08,4.08
1988,,26,3.94,3.94,4.41,4.41
1988,,27,3.6,3.6,3.56,3.56
1988,,28,2.33,2.33,2.41,2.41
1988,,29,4.66,4.66,4.76,4.76
1988,,30,7.27,7.27,7.32,7.32
1988,,31,6.93,6.93,7.21,7.21
1988,,1,2.65,2.65,2.84,2.84
1988,,2,4.03,4.03,4.16,4.16
1988,,3,2.58,2.58,2.62,2.62
1988,,4,3.45,3.45,3.22,3.22
1988,,5,7.51,7.51,7.26,7.26
1988,,6,6.01,6.01,6.05,6.05
1988,,7,6.59,6.59,6.84,6.84
1988,,8,2.06,2.06,1.99,1.99
1988,,9,2.93,2.93,2.86,2.86
1988,,10,2.66,2.66,2.54,2.54
1988,,11,5.23,5.23,4.95,4.95
1988,,12,5.79,5.79,5.91,5.91
1988,,13,4.73,4.73,5.06,5.06
1988,,14,5.4,5.4,5.27,5.27
1988,,15,5.83,5.83,5.98,5.98
1988,,16,4.05,4.05,3.77,3.77
1988,,17,2.6,2.6,2.59,2.59
1988,,18,1.16,1.16,1.13,1.13
1988,,19,2.25,2.25,2.05,2.05
1988,,20,7.28,7.28,7.33,7.33
1988,,21,4.67,4.67,4.69,4.69
1988,,22,8.16,8.16,8.81,8.81
1988,,23,5.77,5.77,5.5,5.5
1988,,24,5.43,5.43,5.63,5.63
1988,,25,3.69,3.69,3.66,3.66
1988,,26,5.77,5.77,5.76,5.76
1988,,27,4.3,4.3,4.52,4.52
1988,,28,3.74,3.74,3.52,3.52
1988,,29,3.16,3.16,3.17,3.17
1988,,1,3.02,3.02,2.7,2.7
1988,,2,4.59,4.59,4.72,4.72
1988,,3,4.77,4.77,4.77,4.77
1988,,4,4.12,4.12,4.05,4.05
1988,,5,1.26,1.26,1.21,1.21
1988,,6,3.45,3.45,3.48,3.48
1988,,7,2.56,2.56,2.6,2.6
1988,,8,5.02,5.02,5.08,5.08
1988,,9,4.75,4.75,4.64,4.64
1988,,10,2.2,2.2,2.32,2.32
1988,,11,3.57,3.57,3.27,3.27
1988,,12,5.56,5.56,5.43,5.43
1988,,13,5.93,5.93,5.92,5.92
1988,,14,5.1,5.1,4.93,4.93
1988,,15,4.31,4.31,4.24,4.24
1988,,16,4.3,4.3,4.41,4.41
1988,,17,2.03,2.03,2.16,2.16
1988,,18,3.55,3.55,3.62,3.62
1988,,19,4.09,4.09,3.91,3.91
1988,,20,3.62,3.62,3.56,3.56
1988,,21,3.23,3.23,3.18,3.18
1988,,22,4.31,4.31,3.77,3.77
1988,,23,5.52,5.52,6.0,6.0
1988,,24,2.89,2.89,2.45,2.45
1988,,25,5.24,5.24,4.91,4.91
1988,,26,5.7,5.7,5.77,5.77
1988,,27,3.79,3.79,3.95,3.95
1988,,28,3.55,3.55,3.04,3.04
1988,,29,5.27,5.27,5.24,5.24
1988,,30,4.19,4.19,4.31,4.31
1988,,31,3.55,3.55,3.34,3.34
1988,,1,2.98,2.98,2.78,2.78
1988,,2,3.33,3.33,3.07,3.07
1988,,3,5.07,5.07,5.01,5.01
1988,,4,3.73,3.73,3.95,3.95
1988,,5,4.01,4.01,3.93,3.93
1988,,6,5.39,5.39,4.46,4.46
1988,,7,6.91,6.91,7.0,7.0
1988,,8,3.4,3.4,3.63,3.63
1988,,9,1.73,1.73,2.0,2.0
1988,,10,2.04,2.04,2.12,2.12
1988,,11,4.23,4.23,4.23,4.23
1988,,12,3.09,3.09,3.16,3.16
1988,,13,1.52,1.52,1.36,1.36
1988,,14,4.55,4.55,4.73,4.73
1988,,15,3.65,3.65,3.54,3.54
1988,,16,3.52,3.52,3.54,3.54
1988,,17,6.68,6.68,6.9,6.9
1988,,18,3.99,3.99,4.05,4.05
1988,,19,3.55,3.55,3.65,3.65
1988,,20,5.01,5.01,5.09,5.09
1988,,21,2.57,2.57,2.6,2.6
1988,,22,4.05,4.05,3.82,3.82
1988,,23,6.36,6.36,6.59,6.59
1988,,24,4.49,4.49,4.62,4.62
1988,,25,1.48,1.48,1.45,1.45
1988,,26,2.23,2.23,2.74,2.74
1988,,27,6.16,6.16,6.12,6.12
1988,,28,5.3,5.3,4.77,4.77
1988,,29,4.77,4.77,4.66,4.66
1988,,30,2.63,2.63,2.5,2.5
1988,,1,1.66,1.66,1.27,1.27
1988,,2,2.06,2.06,2.2,2.2
1988,,3,3.12,3.12,3.35,3.35
1988,,4,3.7,3.7,3.78,3.78
1988,,5,3.34,3.34,3.0,3.0
1988,,6,2.8,2.8,2.88,2.88
1988,,7,1.44,1.44,1.66,1.66
1988,,8,4.74,4.74,4.44,4.44
1988,,9,6.95,6.95,6.45,6.45
1988,,10,4.42,4.42,4.43,4.43
1988,,11,2.12,2.12,2.0,2.0
1988,,12,4.46,4.46,4.47,4.47
1988,,13,3.9,3.9,3.88,3.88
1988,,14,2.69,2.69,2.87,2.87
1988,,15,3.61,3.61,3.69,3.69
1988,,16,3.99,3.99,3.88,3.88
1988,,17,3.65,3.65,3.63,3.63
1988,,18,3.4,3.4,3.96,3.96
1988,,19,2.88,2.88,3.17,3.17
1988,,20,1.02,1.02,1.09,1.09
1988,,21,0.97,0.97,1.02,1.02
1988,,22,1.68,1.68,1.73,1.73
1988,,23,2.24,2.24,2.34,2.34
1988,,24,3.63,3.63,4.02,4.02
1988,,25,3.53,3.53,3.55,3.55
1988,,26,2.68,2.68,2.77,2.77
1988,,27,3.23,3.23,3.37,3.37
1988,,28,2.16,2.16,2.18,2.18
1988,,29,1.98,1.98,1.9,1.9
1988,,30,1.98,1.98,2.12,2.12
1988,,31,2.24,2.24,2.4,2.4
1988,,1,3.11,3.11,3.39,3.39
1988,,2,3.4,3.4,3.74,3.74
1988,,3,3.97,3.97,4.15,4.15
1988,,4,2.02,2.02,2.11,2.11
1988,,5,3.3,3.3,3.56,3.56
1988,,6,3.5,3.5,3.66,3.66
1988,,7,3.68,3.68,3.99,3.99
1988,,8,3.84,3.84,4.33,4.33
1988,,9,3.96,3.96,4.31,4.31
1988,,10,2.4,2.4,2.22,2.22
1988,,11,2.38,2.38,2.5,2.5
1988,,12,3.0,3.0,3.12,3.12
1988,,13,3.02,3.02,3.11,3.11
1988,,14,3.05,3.05,3.11,3.11
1988,,15,3.47,3.47,3.68,3.68
1988,,16,2.09,2.09,2.61,2.61
1988,,17,1.3,1.3,1.66,1.66
1988,,18,2.15,2.15,2.11,2.11
1988,,19,2.8,2.8,2.95,2.95
1988,,20,3.41,3.41,3.65,3.65
1988,,21,2.72,2.72,2.66,2.66
1988,,22,5.14,5.14,5.33,5.33
1988,,23,3.39,3.39,3.65,3.65
1988,,24,2.26,2.26,1.9,1.9
1988,,25,4.86,4.86,5.17,5.17
1988,,26,3.55,3.55,3.77,3.77
1988,,27,1.45,1.45,1.58,1.58
1988,,28,2.29,2.29,2.23,2.23
1988,,29,2.13,2.13,2.05,2.05
1988,,30,2.79,2.79,2.85,2.85
1988,,1,2.05,2.05,2.58,2.58
1988,,2,1.25,1.25,0.8,0.8
1988,,3,1.08,1.08,1.12,1.12
1988,,4,1.37,1.37,1.63,1.63
1988,,5,1.42,1.42,1.84,1.84
1988,,6,1.34,1.34,1.04,1.04
1988,,7,1.74,1.74,1.56,1.56
1988,,8,1.91,1.91,1.82,1.82
1988,,9,2.23,2.23,2.16,2.16
1988,,10,2.88,2.88,2.9,2.9
1988,,11,2.24,2.24,2.25,2.25
1988,,12,1.74,1.74,1.79,1.79
1988,,13,2.48,2.48,2.74,2.74
1988,,14,4.08,4.08,4.31,4.31
1988,,15,2.45,2.45,2.1,2.1
1988,,16,3.57,3.57,3.65,3.65
1988,,17,2.8,2.8,2.67,2.67
1988,,18,1.83,1.83,2.03,2.03
1988,,19,2.12,2.12,2.37,2.37
1988,,20,2.89,2.89,2.87,2.87
1988,,21,2.18,2.18,2.2,2.2
1988,,22,1.12,1.12,0.96,0.96
1988,,23,0.84,0.84,1.12,1.12
1988,,24,1.2,1.2,1.2,1.2
1988,,25,1.73,1.73,1.85,1.85
1988,,26,1.55,1.55,1.2,1.2
1988,,27,1.46,1.46,1.24,1.24
1988,,28,2.55,2.55,2.62,2.62
1988,,29,2.83,2.83,2.79,2.79
1988,,30,2.62,2.62,2.77,2.77
1988,,31,1.18,1.18,1.19,1.19
1988,,1,2.72,2.72,2.88,2.88
1988,,2,1.66,1.66,1.56,1.56
1988,,3,1.76,1.76,1.73,1.73
1988,,4,1.76,1.76,1.77,1.77
1988,,5,3.27,3.27,3.3,3.3
1988,,6,2.19,2.19,2.33,2.33
1988,,7,1.7,1.7,1.75,1.75
1988,,8,2.24,2.24,2.41,2.41
1988,,9,2.85,2.85,2.84,2.84
1988,,10,0.86,0.86,1.28,1.28
1988,,11,1.66,1.66,1.76,1.76
1988,,12,1.67,1.67,1.55,1.55
1988,,13,2.63,2.63,2.61,2.61
1988,,14,4.34,4.34,4.45,4.45
1988,,15,2.15,2.15,2.27,2.27
1988,,16,1.63,1.63,1.73,1.73
1988,,17,3.7,3.7,3.85,3.85
1988,,18,2.66,2.66,2.84,2.84
1988,,19,2.66,2.66,2.9,2.9
1988,,20,1.66,1.66,1.62,1.62
1988,,21,2.42,2.42,2.34,2.34
1988,,22,2.14,2.14,2.11,2.11
1988,,23,3.32,3.32,3.25,3.25
1988,,24,3.82,3.82,3.72,3.72
1988,,25,3.98,3.98,4.07,4.07
1988,,26,2.34,2.34,2.3,2.3
1988,,27,2.05,2.05,2.15,2.15
1988,,28,1.99,1.99,1.8,1.8
1988,,29,2.52,2.52,2.52,2.52
1988,,30,1.58,1.58,1.75,1.75
1988,,31,1.15,1.15,1.12,1.12
1988,,1,1.98,1.98,1.92,1.92
1988,,2,3.03,3.03,2.95,2.95
1988,,3,2.24,2.24,2.2,2.2
1988,,4,2.59,2.59,2.61,2.61
1988,,5,3.77,3.77,3.66,3.66
1988,,6,2.07,2.07,2.08,2.08
1988,,7,1.58,1.58,1.39,1.39
1988,,8,3.06,3.06,3.06,3.06
1988,,9,2.42,2.42,2.66,2.66
1988,,10,1.81,1.81,1.96,1.96
1988,,11,1.82,1.82,1.66,1.66
1988,,12,2.68,2.68,2.8,2.8
1988,,13,2.67,2.67,2.62,2.62
1988,,14,2.62,2.62,2.64,2.64
1988,,15,2.98,2.98,2.94,2.94
1988,,16,2.87,2.87,2.67,2.67
1988,,17,3.06,3.06,3.23,3.23
1988,,18,2.66,2.66,2.9,2.9
1988,,19,4.71,4.71,4.56,4.56
1988,,20,4.89,4.89,5.22,5.22
1988,,21,2.06,2.06,2.16,2.16
1988,,22,3.8,3.8,3.73,3.73
1988,,23,3.8,3.8,3.83,3.83
1988,,24,1.89,1.89,2.09,2.09
