YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
1991,,11,4.58,4.58,4.58,4.58
1991,,12,4.53,4.53,4.53,4.53
1991,,13,4.48,4.48,4.48,4.48
1991,,14,4.43,4.43,4.43,4.43
1991,,15,4.39,4.39,4.39,4.39
1991,,16,4.34,4.34,4.34,4.34
1991,,17,4.3,4.3,4.3,4.3
1991,,18,4.25,4.25,4.25,4.25
1991,,19,4.21,4.21,4.21,4.21
1991,,20,4.17,4.17,4.17,4.17
1991,,21,4.13,4.13,4.13,4.13
1991,,22,4.08,4.08,4.08,4.08
1991,,23,4.05,4.05,4.05,4.05
1991,,24,4.01,4.01,4.01,4.01
1991,,25,3.97,3.97,3.97,3.97
1991,,26,3.94,3.94,3.94,3.94
1991,,27,3.9,3.9,3.9,3.9
1991,,28,3.87,3.87,3.87,3.87
1991,,29,3.84,3.84,3.84,3.84
1991,,30,3.81,3.81,3.81,3.81
1991,,1,3.78,3.78,3.78,3.78
1991,,2,3.75,3.75,3.75,3.75
1991,,3,3.72,3.72,3.72,3.72
1991,,4,3.7,3.7,3.7,3.7
1991,,5,3.68,3.68,3.68,3.68
1991,,6,3.66,3.66,3.66,3.66
1991,,7,3.63,3.63,3.63,3.63
1991,,8,3.61,3.61,3.61,3.61
1991,,9,3.59,3.59,3.59,3.59
1991,,10,3.58,3.58,3.58,3.58
1991,,11,3.56,3.56,3.56,3.56
1991,,12,3.54,3.54,3.54,3.54
1991,,13,3.53,3.53,3.53,3.53
1991,,14,3.52,3.52,3.52,3.52
1991,,15,3.51,3.51,3.51,3.51
1991,,16,3.5,3.5,3.5,3.5
1991,,17,3.5,3.5,3.5,3.5
1991,,18,3.49,3.49,3.49,3.49
1991,,19,3.49,3.49,3.49,3.49
1991,,20,3.49,3.49,3.49,3.49
1991,,21,3.48,3.48,3.48,3.48
1991,,22,3.48,3.48,3.48,3.48
1991,,23,3.48,3.48,3.48,3.48
1991,,24,3.48,3.48,3.48,3.48
1991,,25,3.49,3.49,3.49,3.49
1991,,26,3.49,3.49,3.49,3.49
1991,,27,3.5,3.5,3.5,3.5
1991,,28,3.51,3.51,3.51,3.51
1991,,29,3.52,3.52,3.52,3.52
1991,,30,3.53,3.53,3.53,3.53
1991,,31,3.55,3.55,3.55,3.55
1992,,1,3.56,3.56,3.56,3.56
1992,,2,3.58,3.58,3.58,3.58
1992,,3,3.6,3.6,3.6,3.6
1992,,4,3.61,3.61,3.61,3.61
1992,,5,3.63,3.63,3.63,3.63
1992,,6,3.65,3.65,3.65,3.65
1992,,7,3.67,3.67,3.67,3.67
1992,,8,3.7,3.7,3.7,3.7
1992,,9,3.72,3.72,3.72,3.72
1992,,10,3.75,3.75,3.75,3.75
1992,,11,3.78,3.78,3.78,3.78
1992,,12,3.81,3.81,3.81,3.81
1992,,13,3.84,3.84,3.84,3.84
1992,,14,3.87,3.87,3.87,3.87
1992,,15,3.91,3.91,3.91,3.91
1992,,16,3.94,3.94,3.94,3.94
1992,,17,3.98,3.98,3.98,3.98
1992,,18,4.01,4.01,4.01,4.01
1992,,19,4.05,4.05,4.05,4.05
1992,,20,4.09,4.09,4.09,4.09
1992,,21,4.13,4.13,4.13,4.13
1992,,22,4.17,4.17,4.17,4.17
1992,,23,4.21,4.21,4.21,4.21
1992,,24,4.26,4.26,4.26,4.26
1992,,25,4.31,4.31,4.31,4.31
1992,,26,4.35,4.35,4.35,4.35
1992,,27,4.4,4.4,4.4,4.4
1992,,28,4.44,4.44,4.44,4.44
1992,,29,4.49,4.49,4.49,4.49
1992,,30,4.54,4.54,4.54,4.54
1992,,31,4.6,4.6,4.6,4.6
1992,,1,4.65,4.65,4.65,4.65
1992,,2,4.7,4.7,4.7,4.7
1992,,3,4.76,4.76,4.76,4.76
1992,,4,4.81,4.81,4.81,4.81
1992,,5,4.87,4.87,4.87,4.87
1992,,6,4.93,4.93,4.93,4.93
1992,,7,4.99,4.99,4.99,4.99
1992,,8,5.05,5.05,5.05,5.05
1992,,9,5.1,5.1,5.1,5.1
1992,,10,5.16,5.16,5.16,5.16
1992,,11,5.22,5.22,5.22,5.22
1992,,12,5.29,5.29,5.29,5.29
1992,,13,5.35,5.35,5.35,5.35
1992,,14,5.41,5.41,5.41,5.41
1992,,15,5.48,5.48,5.48,5.48
1992,,16,5.54,5.54,5.54,5.54
1992,,17,5.61,5.61,5.61,5.61
1992,,18,5.68,5.68,5.68,5.68
1992,,19,5.74,5.74,5.74,5.74
1992,,20,5.81,5.81,5.81,5.81
1992,,21,5.88,5.88,5.88,5.88
1992,,22,5.94,5.94,5.94,5.94
1992,,23,6.01,6.01,6.01,6.01
1992,,24,6.08,6.08,6.08,6.08
1992,,25,6.15,6.15,6.15,6.15
1992,,26,6.21,6.21,6.21,6.21
1992,,27,6.29,6.29,6.29,6.29
1992,,28,6.36,6.36,6.36,6.36
1992,,29,6.43,6.43,6.43,6.43
1992,,1,6.5,6.5,6.5,6.5
1992,,2,6.58,6.58,6.58,6.58
1992,,3,6.65,6.65,6.65,6.65
1992,,4,6.72,6.72,6.72,6.72
1992,,5,6.79,6.79,6.79,6.79
1992,,6,6.86,6.86,6.86,6.86
1992,,7,6.93,6.93,6.93,6.93
1992,,8,7.0,7.0,7.0,7.0
1992,,9,7.07,7.07,7.07,7.07
1992,,10,7.14,7.14,7.14,7.14
1992,,11,7.22,7.22,7.22,7.22
1992,,12,7.29,7.29,7.29,7.29
1992,,13,7.36,7.36,7.36,7.36
1992,,14,7.43,7.43,7.43,7.43
1992,,15,7.5,7.5,7.5,7.5
1992,,16,7.58,7.58,7.58,7.58
1992,,17,7.65,7.65,7.65,7.65
1992,,18,7.72,7.72,7.72,7.72
1992,,19,7.8,7.8,7.8,7.8
1992,,20,7.86,7.86,7.86,7.86
1992,,21,7.93,7.93,7.93,7.93
1992,,22,8.0,8.0,8.0,8.0
1992,,23,8.07,8.07,8.07,8.07
1992,,24,8.15,8.15,8.15,8.15
1992,,25,8.21,8.21,8.21,8.21
1992,,26,8.28,8.28,8.28,8.28
1992,,27,8.35,8.35,8.35,8.35
1992,,28,8.41,8.41,8.41,8.41
1992,,29,8.48,8.48,8.48,8.48
1992,,30,8.54,8.54,8.54,8.54
1992,,31,8.61,8.61,8.61,8.61
1992,,1,8.68,8.68,8.68,8.68
1992,,2,8.76,8.76,8.76,8.76
1992,,3,8.82,8.82,8.82,8.82
1992,,4,8.88,8.88,8.88,8.88
1992,,5,8.95,8.95,8.95,8.95
1992,,6,9.01,9.01,9.01,9.01
1992,,7,9.08,9.08,9.08,9.08
1992,,8,9.14,9.14,9.14,9.14
1992,,9,9.2,9.2,9.2,9.2
1992,,10,9.27,9.27,9.27,9.27
1992,,11,9.33,9.33,9.33,9.33
1992,,12,9.39,9.39,9.39,9.39
1992,,13,9.45,9.45,9.45,9.45
1992,,14,9.51,9.51,9.51,9.51
1992,,15,9.57,9.57,9.57,9.57
1992,,16,9.63,9.63,9.63,9.63
1992,,17,9.68,9.68,9.68,9.68
1992,,18,9.74,9.74,9.74,9.74
1992,,19,9.8,9.8,9.8,9.8
1992,,20,9.85,9.85,9.85,9.85
1992,,21,9.91,9.91,9.91,9.91
1992,,22,9.96,9.96,9.96,9.96
1992,,23,10.02,10.02,10.02,10.02
1992,,24,10.07,10.07,10.07,10.07
1992,,25,10.12,10.12,10.12,10.12
1992,,26,10.17,10.17,10.17,10.17
1992,,27,10.23,10.23,10.23,10.23
1992,,28,10.27,10.27,10.27,10.27
1992,,29,10.32,10.32,10.32,10.32
1992,,30,10.37,10.37,10.37,10.37
1992,,1,10.42,10.42,10.42,10.42
1992,,2,10.46,10.46,10.46,10.46
1992,,3,10.51,10.51,10.51,10.51
1992,,4,10.55,10.55,10.55,10.55
1992,,5,10.59,10.59,10.59,10.59
1992,,6,10.64,10.64,10.64,10.64
1992,,7,10.68,10.68,10.68,10.68
1992,,8,10.72,10.72,10.72,10.72
1992,,9,10.76,10.76,10.76,10.76
1992,,10,10.8,10.8,10.8,10.8
1992,,11,10.84,10.84,10.84,10.84
1992,,12,10.88,10.88,10.88,10.88
1992,,13,10.92,10.92,10.92,10.92
1992,,14,10.95,10.95,10.95,10.95
1992,,15,10.99,10.99,10.99,10.99
1992,,16,11.02,11.02,11.02,11.02
1992,,17,11.06,11.06,11.06,11.06
1992,,18,11.09,11.09,11.09,11.09
1992,,19,11.12,11.12,11.12,11.12
1992,,20,11.15,11.15,11.15,11.15
1992,,21,11.17,11.17,11.17,11.17
1992,,22,11.2,11.2,11.2,11.2
1992,,23,11.23,11.23,11.23,11.23
1992,,24,11.26,11.26,11.26,11.26
1992,,25,11.28,11.28,11.28,11.28
1992,,26,11.31,11.31,11.31,11.31
1992,,27,11.33,11.33,11.33,11.33
1992,,28,11.36,11.36,11.36,11.36
1992,,29,11.38,11.38,11.38,11.38
1992,,30,11.4,11.4,11.4,11.4
1992,,31,11.42,11.42,11.42,11.42
1992,,1,11.44,11.44,11.44,11.44
1992,,2,11.45,11.45,11.45,11.45
1992,,3,11.47,11.47,11.47,11.47
1992,,4,11.49,11.49,11.49,11.49
1992,,5,11.5,11.5,11.5,11.5
1992,,6,11.52,11.52,11.52,11.52
1992,,7,11.52,11.52,11.52,11.52
1992,,8,11.54,11.54,11.54,11.54
1992,,9,11.55,11.55,11.55,11.55
1992,,10,11.56,11.56,11.56,11.56
1992,,11,11.57,11.57,11.57,11.57
1992,,12,11.58,11.58,11.58,11.58
1992,,13,11.59,11.59,11.59,11.59
1992,,14,11.59,11.59,11.59,11.59
1992,,15,11.59,11.59,11.59,11.59
1992,,16,11.6,11.6,11.6,11.6
1992,,17,11.6,11.6,11.6,11.6
1992,,18,11.6,11.6,11.6,11.6
1992,,19,11.6,11.6,11.6,11.6
1992,,20,11.6,11.6,11.6,11.6
1992,,21,11.6,11.6,11.6,11.6
1992,,22,11.6,11.6,11.6,11.6
1992,,23,11.59,11.59,11.59,11.59
1992,,24,11.59,11.59,11.59,11.59
1992,,25,11.58,11.58,11.58,11.58
1992,,26,11.58,11.58,11.58,11.58
1992,,27,11.57,11.57,11.57,11.57
1992,,28,11.56,11.56,11.56,11.56
1992,,29,11.55,11.55,11.55,11.55
1992,,30,11.54,11.54,11.54,11.54
1992,,1,11.53,11.53,11.53,11.53
1992,,2,11.52,11.52,11.52,11.52
1992,,3,11.51,11.51,11.51,11.51
1992,,4,11.49,11.49,11.49,11.49
1992,,5,11.48,11.48,11.48,11.48
1992,,6,11.46,11.46,11.46,11.46
1992,,7,11.45,11.45,11.45,11.45
1992,,8,11.43,11.43,11.43,11.43
1992,,9,11.41,11.41,11.41,11.41
1992,,10,11.39,11.39,11.39,11.39
1992,,11,11.37,11.37,11.37,11.37
1992,,12,11.34,11.34,11.34,11.34
1992,,13,11.32,11.32,11.32,11.32
1992,,14,11.3,11.3,11.3,11.3
1992,,15,11.28,11.28,11.28,11.28
1992,,16,11.25,11.25,11.25,11.25
1992,,17,11.22,11.22,11.22,11.22
1992,,18,11.19,11.19,11.19,11.19
1992,,19,11.17,11.17,11.17,11.17
1992,,20,11.14,11.14,11.14,11.14
1992,,21,11.11,11.11,11.11,11.11
1992,,22,11.08,11.08,11.08,11.08
1992,,23,11.04,11.04,11.04,11.04
1992,,24,11.01,11.01,11.01,11.01
1992,,25,10.98,10.98,10.98,10.98
1992,,26,10.94,10.94,10.94,10.94
1992,,27,10.91,10.91,10.91,10.91
1992,,28,10.87,10.87,10.87,10.87
1992,,29,10.83,10.83,10.83,10.83
1992,,30,10.79,10.79,10.79,10.79
1992,,31,10.75,10.75,10.75,10.75
1992,,1,10.72,10.72,10.72,10.72
1992,,2,10.68,10.68,10.68,10.68
1992,,3,10.63,10.63,10.63,10.63
1992,,4,10.59,10.59,10.59,10.59
1992,,5,10.55,10.55,10.55,10.55
1992,,6,10.51,10.51,10.51,10.51
1992,,7,10.46,10.46,10.46,10.46
1992,,8,10.42,10.42,10.42,10.42
1992,,9,10.38,10.38,10.38,10.38
1992,,10,10.33,10.33,10.33,10.33
1992,,11,10.28,10.28,10.28,10.28
1992,,12,10.23,10.23,10.23,10.23
1992,,13,10.18,10.18,10.18,10.18
1992,,14,10.13,10.13,10.13,10.13
1992,,15,10.08,10.08,10.08,10.08
1992,,16,10.03,10.03,10.03,10.03
1992,,17,9.97,9.97,9.97,9.97
1992,,18,9.92,9.92,9.92,9.92
1992,,19,9.86,9.86,9.86,9.86
1992,,20,9.81,9.81,9.81,9.81
1992,,21,9.76,9.76,9.76,9.76
1992,,22,9.71,9.71,9.71,9.71
1992,,23,9.66,9.66,9.66,9.66
1992,,24,9.6,9.6,9.6,9.6
1992,,25,9.54,9.54,9.54,9.54
1992,,26,9.48,9.48,9.48,9.48
1992,,27,9.43,9.43,9.43,9.43
1992,,28,9.37,9.37,9.37,9.37
1992,,29,9.31,9.31,9.31,9.31
1992,,30,9.25,9.25,9.25,9.25
1992,,31,9.19,9.19,9.19,9.19
1992,,1,9.13,9.13,9.13,9.13
1992,,2,9.07,9.07,9.07,9.07
1992,,3,9.0,9.0,9.0,9.0
1992,,4,8.94,8.94,8.94,8.94
1992,,5,8.88,8.88,8.88,8.88
1992,,6,8.82,8.82,8.82,8.82
1992,,7,8.75,8.75,8.75,8.75
1992,,8,8.69,8.69,8.69,8.69
1992,,9,8.63,8.63,8.63,8.63
1992,,10,8.56,8.56,8.56,8.56
1992,,11,8.49,8.49,8.49,8.49
1992,,12,8.43,8.43,8.43,8.43
1992,,13,8.36,8.36,8.36,8.36
1992,,14,8.3,8.3,8.3,8.3
1992,,15,8.23,8.23,8.23,8.23
1992,,16,8.16,8.16,8.16,8.16
1992,,17,8.1,8.1,8.1,8.1
1992,,18,8.03,8.03,8.03,8.03
1992,,19,7.96,7.96,7.96,7.96
1992,,20,7.89,7.89,7.89,7.89
1992,,21,7.82,7.82,7.82,7.82
1992,,22,7.75,7.75,7.75,7.75
1992,,23,7.68,7.68,7.68,7.68
1992,,24,7.62,7.62,7.62,7.62
1992,,25,7.55,7.55,7.55,7.55
1992,,26,7.48,7.48,7.48,7.48
1992,,27,7.41,7.41,7.41,7.41
1992,,28,7.34,7.34,7.34,7.34
1992,,29,7.27,7.27,7.27,7.27
1992,,30,7.2,7.2,7.2,7.2
1992,,1,7.13,7.13,7.13,7.13
1992,,2,7.06,7.06,7.06,7.06
1992,,3,6.99,6.99,6.99,6.99
1992,,4,6.92,6.92,6.92,6.92
1992,,5,6.85,6.85,6.85,6.85
1992,,6,6.78,6.78,6.78,6.78
1992,,7,6.71,6.71,6.71,6.71
1992,,8,6.64,6.64,6.64,6.64
1992,,9,6.58,6.58,6.58,6.58
1992,,10,6.51,6.51,6.51,6.51
1992,,11,6.44,6.44,6.44,6.44
1992,,12,6.37,6.37,6.37,6.37
1992,,13,6.3,6.3,6.3,6.3
1992,,14,6.23,6.23,6.23,6.23
1992,,15,6.17,6.17,6.17,6.17
1992,,16,6.1,6.1,6.1,6.1
1992,,17,6.03,6.03,6.03,6.03
1992,,18,5.96,5.96,5.96,5.96
1992,,19,5.9,5.9,5.9,5.9
1992,,20,5.83,5.83,5.83,5.83
1992,,21,5.76,5.76,5.76,5.76
1992,,22,5.7,5.7,5.7,5.7
1992,,23,5.64,5.64,5.64,5.64
1992,,24,5.57,5.57,5.57,5.57
1992,,25,5.51,5.51,5.51,5.51
1992,,26,5.45,5.45,5.45,5.45
1992,,27,5.38,5.38,5.38,5.38
1992,,28,5.32,5.32,5.32,5.32
1992,,29,5.26,5.26,5.26,5.26
1992,,30,5.2,5.2,5.2,5.2
1992,,31,5.14,5.14,5.14,5.14
1992,,1,5.09,5.09,5.09,5.09
1992,,2,5.03,5.03,5.03,5.03
1992,,3,4.97,4.97,4.97,4.97
1992,,4,4.91,4.91,4.91,4.91
1992,,5,4.86,4.86,4.86,4.86
1992,,6,4.8,4.8,4.8,4.8
1992,,7,4.75,4.75,4.75,4.75
1992,,8,4.69,4.69,4.69,4.69
1992,,9,4.64,4.64,4.64,4.64
1992,,10,4.59,4.59,4.59,4.59
1992,,11,4.54,4.54,4.54,4.54
1992,,12,4.49,4.49,4.49,4.49
1992,,13,4.44,4.44,4.44,4.44
1992,,14,4.4,4.4,4.4,4.4
1992,,15,4.35,4.35,4.35,4.35
1992,,16,4.31,4.31,4.31,4.31
1992,,17,4.26,4.26,4.26,4.26
1992,,18,4.22,4.22,4.22,4.22
1992,,19,4.17,4.17,4.17,4.17
1992,,20,4.13,4.13,4.13,4.13
1992,,21,4.09,4.09,4.09,4.09
1992,,22,4.05,4.05,4.05,4.05
1992,,23,4.02,4.02,4.02,4.02
1992,,24,3.98,3.98,3.98,3.98
1992,,25,3.95,3.95,3.95,3.95
1992,,26,3.91,3.91,3.91,3.91
1992,,27,3.88,3.88,3.88,3.88
1992,,28,3.84,3.84,3.84,3.84
1992,,29,3.81,3.81,3.81,3.81
1992,,30,3.78,3.78,3.78,3.78
1992,,1,3.76,3.76,3.76,3.76
1992,,2,3.73,3.73,3.73,3.73
1992,,3,3.71,3.71,3.71,3.71
1992,,4,3.68,3.68,3.68,3.68
1992,,5,3.66,3.66,3.66,3.66
1992,,6,3.64,3.64,3.64,3.64
1992,,7,3.62,3.62,3.62,3.62
1992,,8,3.6,3.6,3.6,3.6
1992,,9,3.58,3.58,3.58,3.58
1992,,10,3.57,3.57,3.57,3.57
1992,,11,3.55,3.55,3.55,3.55
1992,,12,3.54,3.54,3.54,3.54
1992,,13,3.53,3.53,3.53,3.53
1992,,14,3.52,3.52,3.52,3.52
1992,,15,3.51,3.51,3.51,3.51
1992,,16,3.5,3.5,3.5,3.5
1992,,17,3.49,3.49,3.49,3.49
1992,,18,3.49,3.49,3.49,3.49
1992,,19,3.49,3.49,3.49,3.49
1992,,20,3.48,3.48,3.48,3.48
1992,,21,3.48,3.48,3.48,3.48
1992,,22,3.48,3.48,3.48,3.48
1992,,23,3.49,3.49,3.49,3.49
1992,,24,3.49,3.49,3.49,3.49
1992,,25,3.5,3.5,3.5,3.5
1992,,26,3.5,3.5,3.5,3.5
1992,,27,3.51,3.51,3.51,3.51
1992,,28,3.52,3.52,3.52,3.52
1992,,29,3.53,3.53,3.53,3.53
1992,,30,3.54,3.54,3.54,3.54
1992,,31,3.56,3.56,3.56,3.56
1993,,1,3.57,3.57,3.57,3.57
1993,,2,3.59,3.59,3.59,3.59
1993,,3,3.61,3.61,3.61,3.61
1993,,4,3.63,3.63,3.63,3.63
1993,,5,3.65,3.65,3.65,3.65
1993,,6,3.67,3.67,3.67,3.67
1993,,7,3.69,3.69,3.69,3.69
1993,,8,3.72,3.72,3.72,3.72
1993,,9,3.74,3.74,3.74,3.74
1993,,10,3.77,3.77,3.77,3.77
1993,,11,3.8,3.8,3.8,3.8
1993,,12,3.83,3.83,3.83,3.83
1993,,13,3.86,3.86,3.86,3.86
1993,,14,3.9,3.9,3.9,3.9
1993,,15,3.93,3.93,3.93,3.93
1993,,16,3.96,3.96,3.96,3.96
1993,,17,4.0,4.0,4.0,4.0
1993,,18,4.04,4.04,4.04,4.04
1993,,19,4.08,4.08,4.08,4.08
1993,,20,4.12,4.12,4.12,4.12
1993,,21,4.16,4.16,4.16,4.16
1993,,22,4.2,4.2,4.2,4.2
1993,,23,4.25,4.25,4.25,4.25
1993,,24,4.29,4.29,4.29,4.29
1993,,25,4.34,4.34,4.34,4.34
1993,,26,4.38,4.38,4.38,4.38
1993,,27,4.43,4.43,4.43,4.43
1993,,28,4.48,4.48,4.48,4.48
1993,,29,4.53,4.53,4.53,4.53
1993,,30,4.58,4.58,4.58,4.58
1993,,31,4.64,4.64,4.64,4.64
1993,,1,4.69,4.69,4.69,4.69
1993,,2,4.74,4.74,4.74,4.74
1993,,3,4.8,4.8,4.8,4.8
1993,,4,4.85,4.85,4.85,4.85
1993,,5,4.91,4.91,4.91,4.91
1993,,6,4.97,4.97,4.97,4.97
1993,,7,5.02,5.02,5.02,5.02
1993,,8,5.08,5.08,5.08,5.08
1993,,9,5.14,5.14,5.14,5.14
1993,,10,5.2,5.2,5.2,5.2
1993,,11,5.27,5.27,5.27,5.27
1993,,12,5.33,5.33,5.33,5.33
1993,,13,5.4,5.4,5.4,5.4
1993,,14,5.46,5.46,5.46,5.46
1993,,15,5.53,5.53,5.53,5.53
1993,,16,5.59,5.59,5.59,5.59
1993,,17,5.66,5.66,5.66,5.66
1993,,18,5.72,5.72,5.72,5.72
1993,,19,5.79,5.79,5.79,5.79
1993,,20,5.86,5.86,5.86,5.86
1993,,21,5.92,5.92,5.92,5.92
1993,,22,5.99,5.99,5.99,5.99
1993,,23,6.06,6.06,6.06,6.06
1993,,24,6.13,6.13,6.13,6.13
1993,,25,6.2,6.2,6.2,6.2
1993,,26,6.27,6.27,6.27,6.27
1993,,27,6.34,6.34,6.34,6.34
1993,,28,6.41,6.41,6.41,6.41
1993,,1,6.48,6.48,6.48,6.48
1993,,2,6.55,6.55,6.55,6.55
1993,,3,6.62,6.62,6.62,6.62
1993,,4,6.69,6.69,6.69,6.69
1993,,5,6.77,6.77,6.77,6.77
1993,,6,6.84,6.84,6.84,6.84
1993,,7,6.91,6.91,6.91,6.91
1993,,8,6.98,6.98,6.98,6.98
1993,,9,7.05,7.05,7.05,7.05
1993,,10,7.12,7.12,7.12,7.12
1993,,11,7.2,7.2,7.2,7.2
1993,,12,7.27,7.27,7.27,7.27
1993,,13,7.34,7.34,7.34,7.34
1993,,14,7.41,7.41,7.41,7.41
1993,,15,7.49,7.49,7.49,7.49
1993,,16,7.56,7.56,7.56,7.56
1993,,17,7.63,7.63,7.63,7.63
1993,,18,7.7,7.7,7.7,7.7
1993,,19,7.77,7.77,7.77,7.77
1993,,20,7.84,7.84,7.84,7.84
1993,,21,7.91,7.91,7.91,7.91
1993,,22,7.98,7.98,7.98,7.98
1993,,23,8.05,8.05,8.05,8.05
1993,,24,8.12,8.12,8.12,8.12
1993,,25,8.19,8.19,8.19,8.19
1993,,26,8.26,8.26,8.26,8.26
1993,,27,8.33,8.33,8.33,8.33
1993,,28,8.4,8.4,8.4,8.4
1993,,29,8.47,8.47,8.47,8.47
1993,,30,8.54,8.54,8.54,8.54
1993,,31,8.6,8.6,8.6,8.6
1993,,1,8.67,8.67,8.67,8.67
1993,,2,8.74,8.74,8.74,8.74
1993,,3,8.8,8.8,8.8,8.8
1993,,4,8.87,8.87,8.87,8.87
1993,,5,8.93,8.93,8.93,8.93
1993,,6,9.0,9.0,9.0,9.0
1993,,7,9.06,9.06,9.06,9.06
1993,,8,9.12,9.12,9.12,9.12
1993,,9,9.18,9.18,9.18,9.18
1993,,10,9.25,9.25,9.25,9.25
1993,,11,9.31,9.31,9.31,9.31
1993,,12,9.37,9.37,9.37,9.37
1993,,13,9.43,9.43,9.43,9.43
1993,,14,9.49,9.49,9.49,9.49
1993,,15,9.55,9.55,9.55,9.55
1993,,16,9.61,9.61,9.61,9.61
1993,,17,9.67,9.67,9.67,9.67
1993,,18,9.73,9.73,9.73,9.73
1993,,19,9.78,9.78,9.78,9.78
1993,,20,9.84,9.84,9.84,9.84
1993,,21,9.89,9.89,9.89,9.89
1993,,22,9.95,9.95,9.95,9.95
1993,,23,10.0,10.0,10.0,10.0
1993,,24,10.06,10.06,10.06,10.06
1993,,25,10.11,10.11,10.11,10.11
1993,,26,10.16,10.16,10.16,10.16
1993,,27,10.21,10.21,10.21,10.21
1993,,28,10.26,10.26,10.26,10.26
1993,,29,10.31,10.31,10.31,10.31
1993,,30,10.36,10.36,10.36,10.36
1993,,1,10.41,10.41,10.41,10.41
1993,,2,10.45,10.45,10.45,10.45
1993,,3,10.5,10.5,10.5,10.5
1993,,4,10.54,10.54,10.54,10.54
1993,,5,10.59,10.59,10.59,10.59
1993,,6,10.63,10.63,10.63,10.63
1993,,7,10.67,10.67,10.67,10.67
1993,,8,10.71,10.71,10.71,10.71
1993,,9,10.74,10.74,10.74,10.74
1993,,10,10.78,10.78,10.78,10.78
1993,,11,10.82,10.82,10.82,10.82
1993,,12,10.86,10.86,10.86,10.86
1993,,13,10.9,10.9,10.9,10.9
1993,,14,10.94,10.94,10.94,10.94
1993,,15,10.98,10.98,10.98,10.98
1993,,16,11.01,11.01,11.01,11.01
1993,,17,11.04,11.04,11.04,11.04
1993,,18,11.08,11.08,11.08,11.08
1993,,19,11.11,11.11,11.11,11.11
1993,,20,11.14,11.14,11.14,11.14
1993,,21,11.17,11.17,11.17,11.17
1993,,22,11.2,11.2,11.2,11.2
1993,,23,11.23,11.23,11.23,11.23
1993,,24,11.25,11.25,11.25,11.25
1993,,25,11.28,11.28,11.28,11.28
1993,,26,11.3,11.3,11.3,11.3
1993,,27,11.33,11.33,11.33,11.33
1993,,28,11.35,11.35,11.35,11.35
1993,,29,11.37,11.37,11.37,11.37
1993,,30,11.39,11.39,11.39,11.39
1993,,31,11.41,11.41,11.41,11.41
1993,,1,11.43,11.43,11.43,11.43
1993,,2,11.45,11.45,11.45,11.45
1993,,3,11.46,11.46,11.46,11.46
1993,,4,11.48,11.48,11.48,11.48
1993,,5,11.5,11.5,11.5,11.5
1993,,6,11.51,11.51,11.51,11.51
1993,,7,11.52,11.52,11.52,11.52
1993,,8,11.53,11.53,11.53,11.53
1993,,9,11.55,11.55,11.55,11.55
1993,,10,11.56,11.56,11.56,11.56
1993,,11,11.57,11.57,11.57,11.57
1993,,12,11.57,11.57,11.57,11.57
1993,,13,11.58,11.58,11.58,11.58
1993,,14,11.58,11.58,11.58,11.58
1993,,15,11.59,11.59,11.59,11.59
1993,,16,11.59,11.59,11.59,11.59
1993,,17,11.6,11.6,11.6,11.6
1993,,18,11.6,11.6,11.6,11.6
1993,,19,11.6,11.6,11.6,11.6
1993,,20,11.6,11.6,11.6,11.6
1993,,21,11.6,11.6,11.6,11.6
1993,,22,11.6,11.6,11.6,11.6
1993,,23,11.6,11.6,11.6,11.6
1993,,24,11.59,11.59,11.59,11.59
1993,,25,11.59,11.59,11.59,11.59
1993,,26,11.58,11.58,11.58,11.58
1993,,27,11.58,11.58,11.58,11.58
1993,,28,11.57,11.57,11.57,11.57
1993,,29,11.56,11.56,11.56,11.56
1993,,30,11.54,11.54,11.54,11.54
1993,,1,11.53,11.53,11.53,11.53
1993,,2,11.52,11.52,11.52,11.52
1993,,3,11.51,11.51,11.51,11.51
1993,,4,11.5,11.5,11.5,11.5
1993,,5,11.48,11.48,11.48,11.48
1993,,6,11.47,11.47,11.47,11.47
1993,,7,11.45,11.45,11.45,11.45
1993,,8,11.43,11.43,11.43,11.43
1993,,9,11.41,11.41,11.41,11.41
1993,,10,11.39,11.39,11.39,11.39
1993,,11,11.37,11.37,11.37,11.37
1993,,12,11.35,11.35,11.35,11.35
1993,,13,11.32,11.32,11.32,11.32
1993,,14,11.3,11.3,11.3,11.3
1993,,15,11.28,11.28,11.28,11.28
1993,,16,11.25,11.25,11.25,11.25
1993,,17,11.23,11.23,11.23,11.23
1993,,18,11.2,11.2,11.2,11.2
1993,,19,11.17,11.17,11.17,11.17
1993,,20,11.14,11.14,11.14,11.14
1993,,21,11.11,11.11,11.11,11.11
1993,,22,11.08,11.08,11.08,11.08
1993,,23,11.05,11.05,11.05,11.05
1993,,24,11.02,11.02,11.02,11.02
1993,,25,10.98,10.98,10.98,10.98
1993,,26,10.95,10.95,10.95,10.95
1993,,27,10.92,10.92,10.92,10.92
1993,,28,10.88,10.88,10.88,10.88
1993,,29,10.84,10.84,10.84,10.84
1993,,30,10.8,10.8,10.8,10.8
1993,,31,10.77,10.77,10.77,10.77
1993,,1,10.73,10.73,10.73,10.73
1993,,2,10.68,10.68,10.68,10.68
1993,,3,10.64,10.64,10.64,10.64
1993,,4,10.6,10.6,10.6,10.6
